  Iter      Objective      FeasError   OptError    ||Step||    CGits 
--------  --------------  ----------  ----------  ----------  -------
    7600    6.735108e+00   4.763e-02   2.301e-02   2.582e+00        1
    7610    6.733009e+00   2.224e-02   5.600e-02   5.267e-01        0
    7620    6.732303e+00   4.688e-03   1.568e-02   1.886e-01        0
    7630    6.730296e+00   2.963e-02   9.563e-02   1.905e+00        2
    7640    6.726475e+00   8.054e-03   1.069e-01   4.276e-01        0
    7650    6.723879e+00   9.076e-03   1.506e-01   2.673e-01        0
    7660    6.721361e+00   2.356e-03   4.757e-02   1.297e+00        0
    7670    6.720643e+00   4.188e-03   2.632e-02   2.557e+00        2
    7680    6.720488e+00   9.432e-04   1.625e-02   4.449e-02        0
    7690    6.720088e+00   1.087e-03   2.441e-03   2.952e-01        0
    7700    6.719653e+00   9.355e-03   7.731e-03   3.452e+00        2
    7710    6.718961e+00   3.980e-03   1.742e-03   2.442e-01        0
    7720    6.713794e+00   2.914e-02   3.420e-02   1.547e+00        2
    7730    6.714467e+00   1.181e-02   3.494e-02   2.662e-01        0
    7740    6.714607e+00   2.510e-03   3.975e-02   2.500e-01        0
    7750    6.714111e+00   3.532e-03   5.263e-02   2.099e+00        0
    7760    6.713711e+00   5.063e-03   2.383e-02   5.760e-01        0
    7770    6.713217e+00   3.436e-03   1.129e-03   1.497e-01        0
    7780    6.712225e+00   1.027e-02   2.393e-02   6.667e-02        0
    7790    6.710584e+00   7.087e-03   4.542e-02   8.013e-01        1
    7800    6.705336e+00   4.483e-02   9.521e-02   4.743e+00        2
    7810    6.703274e+00   1.044e-02   9.788e-02   3.333e-01        0
    7820    6.698328e+00   2.388e-02   8.760e-02   2.992e-01        0
    7830    6.694961e+00   7.615e-03   7.060e-02   5.272e-02        0
    7840    6.691157e+00   3.028e-02   6.999e-02   1.487e+00        0
    7850    6.687252e+00   3.195e-03   2.866e-02   1.721e-02        0
    7860    6.684573e+00   3.407e-02   2.865e-02   8.969e-01        0
    7870    6.681074e+00   2.459e-02   4.461e-02   1.885e+00        0
    7880    6.679014e+00   4.869e-03   1.085e-02   3.302e+00        4
    7890    6.678673e+00   1.631e-03   2.694e-03   3.963e-01        0
    7900    6.678560e+00   5.030e-04   2.404e-03   1.692e-02        0
    7910    6.678267e+00   7.578e-04   7.833e-03   7.954e-01        0
    7920    6.678052e+00   8.247e-04   2.313e-03   3.386e-01        0
    7930    6.678008e+00   7.143e-04   5.608e-04   2.049e-01        0
    7940    6.677186e+00   1.866e-02   1.070e-02   2.555e+00        3
    7950    6.676552e+00   8.973e-03   1.301e-02   8.934e-02        0
    7960    6.674184e+00   3.174e-02   5.004e-02   4.625e-01        0
    7970    6.668935e+00   3.787e-02   1.437e-01   4.132e-01        0
    7980    6.667291e+00   3.652e-03   1.974e-02   3.765e+00        4
    7990    6.666830e+00   1.264e-02   1.828e-02   1.419e-01        0
    8000    6.666637e+00   1.488e-02   3.010e-02   1.672e-01        0
    8010    6.665363e+00   7.637e-03   2.835e-02   2.890e+00        2
    8020    6.664847e+00   1.220e-03   1.276e-02   1.651e-02        0
    8030    6.663152e+00   2.791e-02   5.597e-03   1.242e-01        0
    8040    6.662805e+00   3.628e-03   8.131e-03   1.250e-01        0
    8050    6.662545e+00   3.722e-04   9.429e-03   3.662e-01        0
    8060    6.662317e+00   4.280e-03   1.075e-02   8.065e-01        0
    8070    6.661981e+00   7.398e-03   1.348e-02   8.625e-01        0
    8080    6.660877e+00   9.735e-04   2.214e-03   3.338e-01        0
    8090    6.656264e+00   2.169e-02   7.068e-02   5.944e-02        0
    8100    6.653542e+00   1.534e-02   9.103e-02   1.159e+00        3
    8110    6.650279e+00   5.634e-03   7.780e-02   1.379e-01        0
    8120    6.647820e+00   2.869e-03   7.755e-02   1.406e-01        0
    8130    6.647164e+00   1.558e-04   1.757e-03   6.783e-02        0
    8140    6.646825e+00   1.449e-03   1.053e-03   2.003e-02        0
    8150    6.644277e+00   2.377e-02   2.961e-02   2.631e-01        0
    8160    6.642720e+00   7.206e-03   3.033e-02   3.960e-01        0
    8170    6.641010e+00   3.012e-03   2.779e-02   4.056e-01        0
    8180    6.640267e+00   6.895e-04   3.909e-03   3.355e-02        0
    8190    6.639607e+00   1.520e-03   2.397e-02   1.288e-01        0
    8200    6.638225e+00   1.181e-02   4.733e-03   8.777e-01        0
    8210    6.637943e+00   3.465e-04   7.697e-03   6.746e-01        0
    8220    6.637610e+00   2.626e-03   2.124e-02   3.590e+00        0
    8230    6.635827e+00   6.057e-04   1.725e-02   5.216e+00        3
    8240    6.633297e+00   6.499e-02   4.171e-02   8.241e-01        3
    8250    6.633476e+00   4.105e-02   4.171e-02   4.339e-02        0
    8260    6.632274e+00   5.811e-02   4.495e-02   5.296e-01        2
    8270    6.630532e+00   7.026e-02   4.738e-02   1.404e+00        1
    8280    6.629560e+00   7.684e-02   4.838e-02   5.289e-01        1
    8290    6.629289e+00   7.655e-02   4.870e-02   3.105e-01        2
    8300    6.630301e+00   7.242e-02   4.885e-02   8.333e-01        2
    8310    6.631950e+00   7.242e-02   4.886e-02   1.152e-02        0
    8320    6.633252e+00   6.826e-02   5.512e-02   4.023e-01        3
    8330    6.634655e+00   6.600e-02   4.989e-02   2.655e-01        3
    8340    6.638107e+00   6.269e-02   5.359e-02   6.272e-01        1
    8350    6.638377e+00   2.457e-02   5.357e-02   1.970e-02        0
    8360    6.636085e+00   4.249e-03   5.065e-02   1.778e-01        0
    8370    6.629598e+00   2.016e-02   5.671e-02   1.357e-01        0
    8380    6.626472e+00   5.944e-03   6.791e-02   1.670e-01        0
    8390    6.623640e+00   1.020e-02   6.728e-02   8.879e-01        0
    8400    6.622575e+00   1.580e-02   5.667e-02   1.075e+00        0
    8410    6.622018e+00   8.406e-04   2.711e-03   1.407e-01        0
    8420    6.621791e+00   5.580e-04   1.030e-02   2.457e+00        3
    8430    6.621260e+00   6.813e-04   6.415e-02   4.634e+00        1
    8440    6.620891e+00   7.164e-03   7.263e-02   3.073e-01        0
    8450    6.620334e+00   1.958e-03   9.211e-02   1.111e+00        0
    8460    6.618470e+00   4.874e-03   7.641e-02   6.952e-01        0
    8470    6.616451e+00   8.265e-03   7.682e-02   3.042e-01        0
    8480    6.614327e+00   1.875e-03   2.139e-02   1.145e-01        0
    8490    6.612269e+00   2.273e-03   3.109e-02   2.871e+00        2
    8500    6.611807e+00   9.071e-04   3.738e-02   2.563e-01        0
    8510    6.610484e+00   2.006e-03   1.484e-02   1.124e-01        0
    8520    6.607284e+00   2.743e-02   3.412e-02   5.595e+00        1
    8530    6.606977e+00   2.638e-04   1.367e-03   1.265e-02        0
    8540    6.603588e+00   9.906e-03   3.527e-02   1.230e+00        0
    8550    6.598682e+00   9.602e-03   3.324e-02   4.597e-02        0
    8560    6.593907e+00   2.082e-02   5.313e-02   9.094e-01        0
    8570    6.584174e+00   3.299e-02   2.164e-01   3.330e+00        2
    8580    6.580445e+00   4.672e-04   2.525e-01   2.328e-01        0
    8590    6.575451e+00   3.218e-02   8.157e-02   8.626e-01        0
    8600    6.571374e+00   1.864e-02   8.269e-02   6.283e-01        0
    8610    6.569120e+00   2.341e-02   7.325e-02   1.080e-01        0
    8620    6.567704e+00   8.433e-03   1.008e-02   8.974e-01        0
    8630    6.566882e+00   2.603e-04   9.028e-04   1.353e-01        0
    8640    6.558425e+00   5.048e-04   6.748e-02   3.050e-02        0
    8650    6.557475e+00   2.012e-04   6.720e-02   8.837e-03        0
    8660    6.543735e+00   5.050e-02   1.936e-01   2.329e-01        0
    8670    6.539620e+00   1.120e-02   2.576e-01   1.047e-01        0
    8680    6.537914e+00   1.175e-02   2.001e-01   2.608e-01        0
    8690    6.536664e+00   8.338e-04   6.375e-03   1.943e-02        0
    8700    6.532419e+00   2.198e-02   1.240e-01   1.668e-01        0
    8710    6.529129e+00   8.667e-03   2.186e-01   1.242e-01        0
    8720    6.527311e+00   1.857e-02   2.053e-01   5.965e-02        0
    8730    6.526529e+00   3.278e-03   1.393e-02   5.727e-02        0
    8740    6.525088e+00   4.224e-03   3.127e-02   7.127e-02        0
    8750    6.524779e+00   2.298e-03   4.483e-03   7.014e-02        0
    8760    6.519992e+00   1.130e-01   1.410e-01   2.647e+00        1
    8770    6.516017e+00   3.123e-02   1.849e-01   1.418e-01        0
    8780    6.513867e+00   1.148e-03   1.815e-01   2.652e-02        0
    8790    6.512470e+00   8.878e-03   1.782e-01   8.387e-02        0
    8800    6.510759e+00   6.133e-03   1.760e-01   4.998e-01        0
    8810    6.509403e+00   1.771e-03   4.050e-02   8.366e-02        0
    8820    6.507857e+00   1.236e-02   1.988e-02   1.894e-01        0
    8830    6.503552e+00   1.205e-02   5.121e-02   5.468e+00        3
    8840    6.500968e+00   4.702e-03   7.603e-02   1.070e-01        0
    8850    6.498587e+00   1.238e-02   4.109e-02   2.522e-01        0
    8860    6.498846e+00   7.680e-03   4.314e-02   9.692e-02        0
    8870    6.499508e+00   6.339e-03   7.426e-02   2.001e-01        0
    8880    6.498833e+00   4.468e-04   3.495e-01   2.344e+00        2
    8890    6.497523e+00   4.579e-04   2.357e-01   1.076e+00        2
    8900    6.496340e+00   6.886e-04   1.349e-01   2.700e-01        0
    8910    6.495897e+00   6.535e-04   1.346e-01   2.262e-01        0
    8920    6.494822e+00   6.127e-03   1.394e-03   7.187e-03        0
    8930    6.493863e+00   6.130e-03   2.890e-02   9.671e-02        0
    8940    6.491426e+00   2.672e-02   1.623e-01   2.811e-01        0
    8950    6.489493e+00   1.601e-03   2.705e-02   1.304e+00        0
    8960    6.488961e+00   2.288e-03   2.679e-02   6.072e-01        0
    8970    6.487725e+00   2.338e-03   1.376e-02   2.462e+00        1
    8980    6.486610e+00   7.811e-04   4.073e-03   1.515e+00        0
    8990    6.484157e+00   1.669e-02   7.515e-02   4.744e-01        0
    9000    6.479888e+00   4.513e-03   3.448e-02   7.588e-02        0
    9010    6.478374e+00   1.333e-03   8.295e-02   4.543e-02        0
    9020    6.472518e+00   1.189e-02   9.710e-02   2.546e+00        1
    9030    6.463215e+00   4.039e-02   1.027e-01   3.512e-01        0
    9040    6.449952e+00   6.834e-02   1.214e-01   9.601e-02        0
    9050    6.447871e+00   3.277e-03   1.150e-01   1.511e-01        0
    9060    6.442193e+00   3.829e-02   8.995e-02   1.491e+00        0
    9070    6.438568e+00   3.998e-02   5.090e-02   8.994e-02        0
    9080    6.436952e+00   6.600e-04   3.545e-02   1.693e-02        0
    9090    6.434549e+00   9.787e-03   4.203e-02   5.397e-01        0
    9100    6.434319e+00   1.790e-05   3.895e-04   4.394e-03        0
    9110    6.430827e+00   2.635e-02   2.165e-02   3.747e-02        0
    9120    6.427083e+00   1.593e-02   3.652e-02   1.808e+00        1
    9130    6.423321e+00   7.167e-03   6.256e-02   1.316e-01        0
    9140    6.420319e+00   1.648e-02   8.397e-02   3.266e-01        0
    9150    6.414712e+00   7.649e-01   6.387e-02   4.138e+00        1
    9160    6.412237e+00   6.807e-02   1.027e-01   5.042e-01        0
    9170    6.403398e+00   3.269e-02   1.596e-01   1.254e+00        0
    9180    6.399206e+00   8.581e-03   3.067e-01   7.864e-01        0
    9190    6.395385e+00   1.640e-02   5.035e-01   9.105e-01        0
    9200    6.393412e+00   1.386e-01   1.898e-01   5.551e-01        0
    9210    6.391876e+00   2.679e-02   6.112e-02   1.517e-01        0
    9220    6.390313e+00   5.427e-02   2.469e-02   3.513e+00        1
    9230    6.388438e+00   9.202e-03   3.565e-02   4.366e-01        0
    9240    6.387628e+00   5.130e-03   2.950e-02   1.453e+00        1
    9250    6.387210e+00   5.514e-03   1.201e-03   5.372e-01        0
    9260    6.386741e+00   4.688e-03   2.833e-03   7.935e-01        0
    9270    6.386034e+00   2.322e-03   2.124e-02   3.875e-01        0
    9280    6.385663e+00   2.474e-03   5.477e-02   1.805e-02        0
    9290    6.385512e+00   8.057e-03   6.414e-02   3.124e-01        0
    9300    6.383251e+00   1.260e-02   6.381e-02   5.840e-01        0
    9310    6.380622e+00   5.911e-02   6.583e-02   5.372e-01        0
    9320    6.379993e+00   9.037e-03   6.360e-02   3.525e-03        0
    9330    6.378633e+00   3.342e-02   7.204e-02   1.655e+00        0
    9340    6.376676e+00   2.928e-02   6.219e-02   1.215e+00        0
    9350    6.376185e+00   2.584e-02   9.064e-02   3.665e+00        0
    9360    6.375800e+00   4.538e-02   1.053e-02   4.946e-01        0
    9370    6.375551e+00   4.646e-04   2.769e-03   1.385e-01        0
    9380    6.373829e+00   1.430e-02   3.575e-02   1.302e-01        0
    9390    6.371998e+00   1.974e-03   8.088e-02   1.070e-01        0
    9400    6.367642e+00   1.807e-01   1.109e-01   1.060e+00        0
    9410    6.362939e+00   1.390e-01   8.961e-02   4.087e-01        0
    9420    6.361279e+00   8.293e-02   8.937e-02   1.520e-01        0
    9430    6.357588e+00   1.418e-01   8.744e-02   3.208e-01        0
    9440    6.356172e+00   4.452e-02   8.810e-02   4.827e-01        0
    9450    6.355548e+00   8.819e-03   8.896e-03   2.951e-01        0
    9460    6.354750e+00   2.835e-03   5.914e-03   2.280e+00        0
    9470    6.353714e+00   7.907e-04   2.789e-02   8.270e-02        0
    9480    6.352060e+00   2.422e-02   2.787e-02   2.554e-01        0
    9490    6.349982e+00   3.190e-02   8.281e-02   1.270e+00        0
    9500    6.349321e+00   4.883e-03   3.305e-02   7.307e-01        0
    9510    6.348892e+00   2.866e-03   3.858e-03   1.570e-01        0
    9520    6.347965e+00   2.071e-02   1.136e-01   3.207e+00        1
    9530    6.346334e+00   1.757e-03   2.415e-01   2.774e-02        0
    9540    6.344849e+00   5.530e-03   3.486e-01   3.160e-01        0
    9550    6.342301e+00   3.395e-03   8.200e-02   2.619e-01        0
    9560    6.339407e+00   3.926e-02   1.567e-02   2.605e-01        0
    9570    6.338969e+00   3.345e-03   3.711e-03   7.877e-02        0
    9580    6.337612e+00   9.642e-03   3.799e-02   1.330e-01        0
    9590    6.335515e+00   5.576e-02   6.320e-02   1.339e-02        0
    9600    6.334179e+00   5.327e-04   9.133e-03   1.569e-01        0
    9610    6.331624e+00   1.171e-02   4.009e-02   1.565e+00        1
    9620    6.326074e+00   7.289e-02   1.520e-01   5.876e+00        1
    9630    6.323600e+00   7.893e-02   3.715e-02   5.010e-01        0
    9640    6.320645e+00   1.534e-02   5.858e-02   5.794e-01        0
    9650    6.315600e+00   1.664e-02   6.715e-02   9.423e-02        0
    9660    6.299111e+00   4.301e-02   9.431e-02   6.074e-01        0
    9670    6.290388e+00   4.086e-03   1.291e-01   2.133e+00        1
    9680    6.287743e+00   2.484e-02   1.331e-01   9.398e-02        0
    9690    6.277374e+00   1.211e-02   3.299e-01   4.423e-01        0
    9700    6.275976e+00   2.321e-04   5.384e-04   5.535e-02        0
    9710    6.274862e+00   7.690e-02   2.299e-02   5.604e+00        2
    9720    6.273891e+00   1.052e-02   5.292e-02   5.143e-02        0
    9730    6.272871e+00   1.938e-03   1.301e-01   6.085e-01        0
    9740    6.272192e+00   1.938e-02   1.928e-01   1.882e+00        1
    9750    6.271039e+00   9.891e-02   2.886e-01   9.682e-01        0
    9760    6.269766e+00   5.124e-02   3.822e-01   4.569e-01        0
    9770    6.269034e+00   8.588e-02   1.878e-01   9.964e-01        0
    9780    6.268724e+00   1.132e-02   5.435e-02   2.344e+00        0
    9790    6.268429e+00   2.925e-04   4.670e-02   8.966e-03        0
    9800    6.268103e+00   6.469e-03   2.807e-02   7.237e-02        0
    9810    6.266188e+00   9.565e-04   3.265e-03   1.130e-01        0
    9820    6.263177e+00   1.934e-02   6.158e-02   2.948e+00        4
    9830    6.260643e+00   5.242e-03   7.507e-02   9.056e-03        0
    9840    6.257649e+00   2.857e-03   1.069e-01   1.063e-02        0
    9850    6.254473e+00   2.849e-02   1.654e-01   4.325e-03        0
    9860    6.248029e+00   1.804e-02   9.560e-02   1.469e-02        0
    9870    6.233737e+00   1.732e-01   1.908e-01   2.368e-01        0
    9880    6.226591e+00   2.564e-02   3.949e-01   9.140e-02        0
    9890    6.223111e+00   4.020e-02   3.099e-01   3.313e-02        0
    9900    6.220841e+00   1.129e-02   5.167e-02   2.800e+00        3
    9910    6.219235e+00   1.319e-02   4.696e-02   5.090e-01        0
    9920    6.218162e+00   1.291e-02   6.481e-02   1.874e-01        0
    9930    6.217760e+00   4.123e-04   3.732e-04   1.257e-01        0
    9940    6.217496e+00   1.545e-03   7.169e-03   2.722e+00        1
    9950    6.216674e+00   6.404e-03   4.787e-02   1.172e+00        2
    9960    6.214968e+00   2.473e-03   1.258e-02   1.310e+00        0
    9970    6.212848e+00   1.248e-02   2.160e-02   6.004e-01        0
    9980    6.211736e+00   1.342e-02   4.608e-02   2.069e-01        0
    9990    6.210896e+00   2.651e-03   4.414e-02   4.474e-01        0
   10000    6.210126e+00   1.343e-02   7.327e-03   2.184e+00        0

EXIT: Iteration limit reached. Current point is infeasible.

HINT: Knitro spent 0.000014 seconds checking model convexity.
      To skip the automatic convexity checker for QPs and QCQPs,
      explicity set the user option convex=0 or convex=1.

Final Statistics
----------------
Final objective value               =   6.21012554692896e+00
Final feasibility error (abs / rel) =   1.34e-02 / 1.25e-05
Final optimality error  (abs / rel) =   7.33e-03 / 7.33e-03
# of iterations                     =      10000 
# of CG iterations                  =       4233 
# of function evaluations           =          0
# of gradient evaluations           =          0
# of Hessian evaluations            =          0
Total program time (secs)           =     839.68408 (  3350.774 CPU time)
Time spent in evaluations (secs)    =       0.00000

===============================================================================

Knitro 12.1.1: Iteration limit reached. Current point is infeasible.
objective 6.210125547; feasibility error 0.0134
10000 iterations; 0 function evaluations

suffix feaserror OUT;
suffix opterror OUT;
suffix numfcevals OUT;
suffix numiters OUT;
solve_result_num = 410
solve_result = limit
tolerance = 0.0001

card(figures) = 40

coords [*,*,1]
:       1         2         3         4       :=
1    21.2178   19.7138   18.2323   21.8949
2    18.3359   20.8783   22.2743   20.6815
3    16.8443   20.6695   18.5614   17.7546
4    14.1649   17.926    15.0193   15.1553
5    17.3212   13.8182   15.4943   17.1196
6    18.1368   14.9183   16.7817   18.5367
7    17.2912   21.0745   20.2741   19.8036
8    20.6805   18.3359   19.9824   22.2744
9    25.8528   24.0522   25.0757   22.0794
10   22.7648   23.6119   20.7585   20.1558
11   18.2245   18.2566   16.1175   20.1135
12   16.0866   15.7731   19.3291   17.6379
13   14.6359   17.6115   18.3546   17.4507
14   25.5869   22.0061   22.897    24.68
15   17.6161   19.4874   17.7601   21.0762
16   22.0575   22.9215   19.8346   23.5802
17   19.7234   20.5292   17.836    17.0026
18   20.4967   22.3655   20.1135   18.385
19   25.1566   22.6445   22.0676   21.4259
20   23.6822   25.2018   22.1151   21.5892
21   22.0099   18.2853   19.834    21.1966
22   19.5655   19.2681   16.1852   17.1886
23   23.7132   24.9039   22.1936   21.2066
24   23.8523   20.0254   22.0787   22.9283
25   22.1844   19.9702   23.7105   20.8439
26   22.3216   21.5734   24.0348   20.1094
27   21.633    19.778    19.1341   17.6962
28   23.7934   22.0146   25.6379   25.1989
29   21.424    24.6482   20.9922   22.2019
30   22.2388   23.9405   24.6914   21.0828
31   24.9826   26.0433   22.3213   23.5208
32   16.3916   17.8329   14.4452   14.503
33   21.8875   20.5346   23.1571   19.3939
34   25.5127   22.687    23.2136   21.649
35   22.3573   18.4335   20.1389   19.7232
36   14.0157   15.1094   16.4656   17.7757
37   15.1724   15.2201   17.71     18.281
38   19.0242   15.5192   17.1466   18.7993
39   20.6084   23.5788   21.8105   24.1703
40   20.2705   21.3535   22.5079   18.6702

 [*,*,2]
:       1         2         3         4       :=
1    25.8214   22.3918   25.8887   24.7464
2    19.5509   21.9573   18.8834   22.0529
3    23.5324   22.6633   20.348    20.3261
4    20.193    18.9338   16.2927   18.156
5    17.7069   19.6378   18.5472   21.4884
6    15.9005   17.7108   14.8427   18.4001
7    19.8798   18.6365   22.5438   20.1532
8    22.053    19.5503   18.3675   18.8837
9    19.8339   20.8524   17.0432   18.6996
10   14.4844   18.3071   16.4058   17.3607
11   15.8038   18.6692   19.1585   19.2589
12   24.8085   20.9205   22.468    23.4026
13   22.8226   24.7634   21.3534   24.6726
14   20.5163   19.4179   18.8622   16.6361
15   24.7045   22.3631   25.7634   25.8873
16   25.5948   24.7327   22.9408   22.0189
17   22.5106   25.8802   23.2963   25.4381
18   18.4487   15.3005   17.6801   15.2768
19   20.9409   18.6701   22.622    20.3227
20   18.2953   16.8625   15.013    18.5799
21   22.8954   23.9948   20.6364   24.1967
22   20.9337   20.9886   22.1819   18.3119
23   20.1503   18.8148   21.7469   18.0192
24   15.9815   16.695    19.3328   18.8723
25   25.6683   23.1025   22.1348   22.3027
26   15.8273   18.9283   19.3718   18.8922
27   14.9439   17.7344   13.8572   15.5182
28   15.2106   18.6485   17.7708   18.6793
29   19.2635   21.0657   22.4612   18.9775
30   18.8972   22.2617   20.9788   22.4385
31   23.6789   20.2956   21.7075   20.1718
32   19.1368   22.8293   21.721    22.2745
33   15.1996   17.6862   14.8184   13.8523
34   17.3112   15.1588   14.8092   18.162
35   23.5311   24.2533   21.5061   20.8037
36   20.2522   18.6124   22.2353   18.9917
37   22.2156   18.2296   20.4492   20.1292
38   24.9554   23.7441   21.8057   21.5178
39   21.9678   24.5587   22.6924   20.6436
40   21.7075   25.5379   23.4535   24.4937

 [*,*,3]
:       1         2         3         4       :=
1    18.2128   19.6185   20.874    22.0057
2    16.1075   14.1722   16.3175   18.1662
3    23.5693   24.3521   21.863    25.7808
4    20.1227   20.6415   19.8828   23.4197
5    19.5248   19.5313   16.067    18.2367
6    24.2765   22.7389   20.6647   21.1794
7    25.5868   25.9626   25.6586   22.4863
8    18.1662   16.1072   19.5554   16.3181
9    19.2567   22.6803   22.015    19.9464
10   19.2932   18.475    16.4152   20.2525
11   24.2196   21.4289   24.7733   24.9224
12   20.3602   21.2464   20.2663   23.7686
13   18.649    16.8108   18.7653   20.8065
14   17.338    18.7424   14.8825   17.6873
15   16.7212   19.37     20.5759   18.3425
16   21.0467   17.2375   19.0429   20.1012
17   19.9267   21.9259   23.3647   20.0909
18   24.9112   23.2993   21.0044   23.6944
19   16.6698   14.5408   14.764    17.9736
20   24.7012   21.2897   23.0366   21.3043
21   25.113    24.1546   22.6306   21.419
22   13.8758   17.8644   15.6123   15.7404
23   21.5516   17.9741   18.2137   19.2767
24   17.2468   16.3247   18.5226   14.6409
25   21.2903   19.1657   20.2016   22.9863
26   23.9705   21.5571   24.6788   25.2795
27   23.2149   21.0303   20.2866   23.6293
28   18.8875   19.8961   21.3462   17.4753
29   25.5131   23.978    23.1492   21.5999
30   21.5721   20.2359   23.9495   23.0292
31   20.4529   18.6012   18.2099   21.7031
32   20.1733   19.6363   17.821    21.7821
33   23.4583   20.6322   19.6843   20.6357
34   20.9729   22.8122   18.8624   20.3825
35   15.4679   15.7549   18.1096   14.1937
36   20.0862   23.5669   22.5491   20.6093
37   23.2172   23.5474   25.755    21.8089
38   16.3864   17.8857   14.7882   18.4194
39   18.4505   17.7692   14.7048   17.2016
40   18.3078   18.7019   15.4889   15.9252
;

r = 6.21013

distances [*,1,*]
:    1   2   3   4    :=
1    0   4   0   4
2    0   4   0   4
3    0   4   0   4
4    0   4   0   4
5    0   4   0   4
6    0   4   0   4
7    0   4   0   4
8    0   4   0   4
9    0   4   0   4
10   0   4   0   4
11   0   4   0   4
12   0   4   0   4
13   0   4   0   4
14   0   4   0   4
15   0   4   0   4
16   0   4   0   4
17   0   4   0   4
18   0   4   0   4
19   0   4   0   4
20   0   4   0   4
21   0   4   0   4
22   0   4   0   4
23   0   4   0   4
24   0   4   0   4
25   0   4   0   4
26   0   4   0   4
27   0   4   0   4
28   0   4   0   4
29   0   4   0   4
30   0   4   0   4
31   0   4   0   4
32   0   4   0   4
33   0   4   0   4
34   0   4   0   4
35   0   4   0   4
36   0   4   0   4
37   0   4   0   4
38   0   4   0   4
39   0   4   0   4
40   0   4   0   4

 [*,2,*]
:    1   2   3   4    :=
1    0   0   4   4
2    0   0   4   4
3    0   0   4   4
4    0   0   4   4
5    0   0   4   4
6    0   0   4   4
7    0   0   4   4
8    0   0   4   4
9    0   0   4   4
10   0   0   4   4
11   0   0   4   4
12   0   0   4   4
13   0   0   4   4
14   0   0   4   4
15   0   0   4   4
16   0   0   4   4
17   0   0   4   4
18   0   0   4   4
19   0   0   4   4
20   0   0   4   4
21   0   0   4   4
22   0   0   4   4
23   0   0   4   4
24   0   0   4   4
25   0   0   4   4
26   0   0   4   4
27   0   0   4   4
28   0   0   4   4
29   0   0   4   4
30   0   0   4   4
31   0   0   4   4
32   0   0   4   4
33   0   0   4   4
34   0   0   4   4
35   0   0   4   4
36   0   0   4   4
37   0   0   4   4
38   0   0   4   4
39   0   0   4   4
40   0   0   4   4

 [*,3,*]
:    1   2   3   4    :=
1    4   0   0   4
2    4   0   0   4
3    4   0   0   4
4    4   0   0   4
5    4   0   0   4
6    4   0   0   4
7    4   0   0   4
8    4   0   0   4
9    4   0   0   4
10   4   0   0   4
11   4   0   0   4
12   4   0   0   4
13   4   0   0   4
14   4   0   0   4
15   4   0   0   4
16   4   0   0   4
17   4   0   0   4
18   4   0   0   4
19   4   0   0   4
20   4   0   0   4
21   4   0   0   4
22   4   0   0   4
23   4   0   0   4
24   4   0   0   4
25   4   0   0   4
26   4   0   0   4
27   4   0   0   4
28   4   0   0   4
29   4   0   0   4
30   4   0   0   4
31   4   0   0   4
32   4   0   0   4
33   4   0   0   4
34   4   0   0   4
35   4   0   0   4
36   4   0   0   4
37   4   0   0   4
38   4   0   0   4
39   4   0   0   4
40   4   0   0   4

 [*,4,*]
:    1   2   3   4    :=
1    4   4   4   0
2    4   4   4   0
3    4   4   4   0
4    4   4   4   0
5    4   4   4   0
6    4   4   4   0
7    4   4   4   0
8    4   4   4   0
9    4   4   4   0
10   4   4   4   0
11   4   4   4   0
12   4   4   4   0
13   4   4   4   0
14   4   4   4   0
15   4   4   4   0
16   4   4   4   0
17   4   4   4   0
18   4   4   4   0
19   4   4   4   0
20   4   4   4   0
21   4   4   4   0
22   4   4   4   0
23   4   4   4   0
24   4   4   4   0
25   4   4   4   0
26   4   4   4   0
27   4   4   4   0
28   4   4   4   0
29   4   4   4   0
30   4   4   4   0
31   4   4   4   0
32   4   4   4   0
33   4   4   4   0
34   4   4   4   0
35   4   4   4   0
36   4   4   4   0
37   4   4   4   0
38   4   4   4   0
39   4   4   4   0
40   4   4   4   0
;

Total time elapsed: $3351.09.
_total_solve_time = 3351.09
_ampl_time = 0.1084
_ampl_elapsed_time = 0.099528
_ampl_user_time = 0.08206
