  Iter      Objective      FeasError   OptError    ||Step||    CGits 
--------  --------------  ----------  ----------  ----------  -------
    2150    4.687853e+00   3.846e-03   4.530e-02   8.546e-02        0
    2160    4.687446e+00   2.532e-03   4.030e-03   3.996e-02        0
    2170    4.687146e+00   2.996e-03   3.322e-02   4.949e-01        0
    2180    4.686990e+00   5.193e-04   1.117e-02   9.523e-02        0
    2190    4.686874e+00   1.017e-02   8.137e-03   7.634e-02        0
    2200    4.686882e+00   5.279e-03   2.081e-02   1.035e-01        0
    2210    4.686740e+00   2.101e-03   9.661e-04   1.209e-01        0
    2220    4.686740e+00   1.923e-03   2.902e-03   1.761e+00        3
    2230    4.686449e+00   1.235e-02   5.700e-03   8.930e-01        0
    2240    4.686270e+00   1.272e-03   1.954e-02   1.038e-01        0
    2250    4.686184e+00   2.264e-03   9.487e-03   6.502e-02        0
    2260    4.686058e+00   3.810e-04   3.937e-03   1.116e-01        0
    2270    4.685853e+00   3.944e-04   5.287e-03   4.773e-02        0
    2280    4.685765e+00   4.096e-04   8.466e-03   1.019e-01        0
    2290    4.685734e+00   1.863e-03   1.370e-02   1.423e-01        0
    2300    4.685707e+00   2.830e-04   1.189e-04   6.692e-02        0
    2310    4.685705e+00   1.187e-04   3.747e-03   3.398e-01        0
    2320    4.685693e+00   2.716e-05   8.742e-05   9.345e-02        0
    2330    4.685683e+00   5.785e-04   4.374e-03   3.123e-01        0
    2340    4.685688e+00   2.414e-04   3.689e-03   4.640e-01        2
    2350    4.685682e+00   2.643e-04   1.212e-03   2.640e-01        8
    2360    4.685665e+00   1.611e-04   8.824e-05   5.894e-02        0
    2370    4.685663e+00   4.419e-04   1.627e-05   4.817e-01        0
    2380    4.685651e+00   5.503e-04   5.502e-05   1.941e-01        0
    2390    4.685650e+00   1.219e-04   5.756e-03   3.588e-01        6
    2400    4.685626e+00   1.088e-03   5.542e-03   3.492e-01        0
    2410    4.685615e+00   6.413e-04   1.518e-05   2.517e-01        0
    2420    4.685612e+00   4.287e-04   4.500e-04   2.108e-02        0
    2430    4.685619e+00   1.062e-04   1.486e-03   1.948e-01        0
    2440    4.685616e+00   6.202e-05   2.829e-03   6.867e-01        4
    2450    4.685605e+00   2.012e-04   3.122e-04   6.264e-01        0
    2460    4.685599e+00   4.123e-04   1.115e-03   3.959e-01        0
    2470    4.685598e+00   1.110e-05   9.142e-04   5.266e-01        6
    2480    4.685590e+00   4.916e-04   1.950e-04   6.382e-01        0
    2490    4.685589e+00   1.258e-03   4.894e-04   4.134e-01        4
    2500    4.685593e+00   6.883e-06   3.089e-03   1.660e-01        6
    2510    4.685592e+00   2.761e-05   1.199e-02   2.224e-01        1
    2520    4.685574e+00   1.465e-03   8.157e-03   3.117e-01        0
    2530    4.685535e+00   1.299e-04   5.230e-06   2.491e-01        0
    2540    4.685533e+00   6.229e-05   1.240e-02   4.978e-01        2
    2550    4.685525e+00   1.486e-04   3.588e-04   5.242e-02        0
    2560    4.685522e+00   6.828e-06   1.536e-04   2.506e-01        1
    2570    4.685484e+00   1.210e-02   1.588e-02   9.446e-01        0
    2580    4.685474e+00   9.520e-05   4.639e-04   1.850e-01        0
    2590    4.685469e+00   3.551e-04   1.035e-03   2.513e-01        0
    2600    4.685477e+00   1.014e-04   9.811e-03   2.845e-01        2
    2610    4.685448e+00   2.263e-04   3.143e-02   6.388e-01        2
    2620    4.685429e+00   2.217e-04   6.328e-03   1.461e-01        0
    2630    4.685396e+00   2.377e-04   1.493e-03   1.611e-01        0
    2640    4.685364e+00   9.842e-06   9.242e-04   6.443e-01        3
    2650    4.685343e+00   3.446e-04   1.141e-03   7.285e-02        0
    2660    4.685335e+00   3.836e-04   7.045e-05   2.246e-01        0
    2669    4.685332e+00   1.516e-05   6.195e-07   8.315e-02        0

EXIT: Locally optimal solution found.

HINT: Knitro spent 0.000008 seconds checking model convexity.
      To skip the automatic convexity checker for QPs and QCQPs,
      explicity set the user option convex=0 or convex=1.

Final Statistics
----------------
Final objective value               =   4.68533193257997e+00
Final feasibility error (abs / rel) =   1.52e-05 / 1.41e-08
Final optimality error  (abs / rel) =   6.20e-07 / 6.20e-07
# of iterations                     =       2669 
# of CG iterations                  =       1147 
# of function evaluations           =          0
# of gradient evaluations           =          0
# of Hessian evaluations            =          0
Total program time (secs)           =     127.11703 (   508.215 CPU time)
Time spent in evaluations (secs)    =       0.00000

===============================================================================

Knitro 12.1.1: Locally optimal or satisfactory solution.
objective 4.685331933; feasibility error 1.52e-05
2669 iterations; 0 function evaluations

suffix feaserror OUT;
suffix opterror OUT;
suffix numfcevals OUT;
suffix numiters OUT;
solve_result_num = 0
solve_result = solved
tolerance = 0.0001

card(figures) = 20

coords [*,*,1]
:       1         2         3         4       :=
1    19.7125   16.9752   20.4102   17.663
2    19.8272   23.6163   20.6538   21.0812
3    18.0917   21.2891   21.3547   21.4237
4    22.166    18.4612   19.0417   19.6101
5    19.6886   22.7029   18.987    19.9372
6    19.4553   16.1584   16.458    16.0144
7    18.8488   21.1049   17.6571   20.7817
8    23.001    19.3655   20.7766   22.3548
9    24.5921   22.7653   20.6129   22.3623
10   20.5836   22.2547   24.544    22.8147
11   16.3828   19.6906   19.9552   18.9936
12   17.0865   20.7832   17.6598   18.8436
13   21.5503   20.4132   17.6651   19.7123
14   22.127    18.1717   20.6019   20.5352
15   21.0917   18.6936   17.6186   20.63
16   22.1244   20.5864   24.5432   22.1797
17   23.7164   21.3948   24.5594   21.3516
18   18.1007   16.5275   16.1358   19.711
19   19.7535   20.7307   17.3829   20.9514
20   16.2454   18.625    16.5664   19.6397

 [*,*,2]
:       1         2         3         4       :=
1    20.6706   22.5223   24.3669   23.7682
2    20.6296   21.8181   24.5048   21.9219
3    20.6552   22.8891   20.4817   18.9214
4    16.5327   16.0318   16.5783   19.6092
5    19.5532   17.3045   15.8266   18.6911
6    19.436    21.5809   19.4577   17.5856
7    17.5568   19.3243   21.0007   20.9546
8    21.3853   19.9161   19.8559   17.4419
9    19.1089   21.4293   19.5089   17.4537
10   19.4551   15.9878   18.9687   19.2637
11   18.7879   19.5633   18.7649   15.8581
12   20.3547   20.9534   21.0102   17.5611
13   23.3514   24.3681   23.7739   20.6734
14   16.2338   16.8245   19.7335   18.7407
15   18.8448   20.9663   20.2609   22.7725
16   17.3963   19.4855   18.9663   15.8753
17   22.7597   19.8725   18.9213   20.6263
18   23.8554   22.694    20.3803   20.7865
19   20.699    24.3953   22.6822   21.3502
20   19.2102   16.048    17.5917   19.6164

 [*,*,3]
:       1         2         3         4       :=
1    19.7156   17.4621   18.3552   21.2003
2    19.4378   18.9583   18.8902   15.866
3    20.7292   21.6159   18.4221   22.1046
4    20.5367   21.9591   18.0394   20.5871
5    20.6003   21.963    21.8732   24.4984
